Year	Month	Day	Hour	Ta(C)
2009	10	1	0	-8.93
2009	10	1	1	-7.355
2009	10	1	2	-7.545
2009	10	1	3	-6.75
2009	10	1	4	-6.6
2009	10	1	5	-6.515
2009	10	1	6	-6.545
2009	10	1	7	-7.34
2009	10	1	8	-7.17
2009	10	1	9	-5.715
2009	10	1	10	-3.385
2009	10	1	11	-2.5
2009	10	1	12	-2.31
2009	10	1	13	-2.12
2009	10	1	14	-1.97
2009	10	1	15	-1.89
2009	10	1	16	-2.04
2009	10	1	17	-2.135
2009	10	1	18	-3.33
2009	10	1	19	-4.08
2009	10	1	20	-4.8
2009	10	1	21	-5.035
2009	10	1	22	-5.04
2009	10	1	23	-4.9
2009	10	2	0	-5.815
2009	10	2	1	-5.1
2009	10	2	2	-5.15
2009	10	2	3	-5.315
2009	10	2	4	-5.8
2009	10	2	5	-6.785
2009	10	2	6	-6.35
2009	10	2	7	-5.995
2009	10	2	8	-4.845
2009	10	2	9	-0.33
2009	10	2	10	1.05
2009	10	2	11	2.065
2009	10	2	12	2.82
2009	10	2	13	3.24
2009	10	2	14	4.18
2009	10	2	15	5.065
2009	10	2	16	4.925
2009	10	2	17	3.445
2009	10	2	18	2.475
2009	10	2	19	0.415
2009	10	2	20	-2.325
2009	10	2	21	-2.92
2009	10	2	22	-3.28
2009	10	2	23	-3.53
2009	10	3	0	-2.68
2009	10	3	1	-1.465
2009	10	3	2	-2.74
2009	10	3	3	-1.81
2009	10	3	4	-1.145
2009	10	3	5	-0.18
2009	10	3	6	-0.495
2009	10	3	7	-0.52
2009	10	3	8	0.235
2009	10	3	9	1.205
2009	10	3	10	2.535
2009	10	3	11	2.73
2009	10	3	12	3.665
2009	10	3	13	4.295
2009	10	3	14	4.175
2009	10	3	15	4.94
2009	10	3	16	4.9
2009	10	3	17	4.45
2009	10	3	18	4.64
2009	10	3	19	2.975
2009	10	3	20	2.725
2009	10	3	21	2.615
2009	10	3	22	2.685
2009	10	3	23	2.435
2009	10	4	0	1.81
2009	10	4	1	0.91
2009	10	4	2	0.205
2009	10	4	3	-0.235
2009	10	4	4	-0.47
2009	10	4	5	-0.515
2009	10	4	6	-0.64
2009	10	4	7	-0.845
2009	10	4	8	-1.78
2009	10	4	9	-2.05
2009	10	4	10	-1.92
2009	10	4	11	-2.125
2009	10	4	12	-1.23
2009	10	4	13	-1.25
2009	10	4	14	-1.145
2009	10	4	15	-1.6
2009	10	4	16	-1.23
2009	10	4	17	-1.585
2009	10	4	18	-1.585
2009	10	4	19	-2.3
2009	10	4	20	-3.15
2009	10	4	21	-3.33
2009	10	4	22	-3.36
2009	10	4	23	-3.455
2009	10	5	0	-3.855
2009	10	5	1	-4.075
2009	10	5	2	-4.75
2009	10	5	3	-4.96
2009	10	5	4	-5.165
2009	10	5	5	-5.515
2009	10	5	6	-5.835
2009	10	5	7	-6.545
2009	10	5	8	-6.57
2009	10	5	9	-5.72
2009	10	5	10	-5.005
2009	10	5	11	-4.595
2009	10	5	12	-4.815
2009	10	5	13	-3.385
2009	10	5	14	-3.49
2009	10	5	15	-4.83
2009	10	5	16	-4.685
2009	10	5	17	-4.665
2009	10	5	18	-4.815
2009	10	5	19	-4.99
2009	10	5	20	-5.62
2009	10	5	21	-5.855
2009	10	5	22	-6.195
2009	10	5	23	-6.57
2009	10	6	0	-7.72
2009	10	6	1	-6.98
2009	10	6	2	-8.075
2009	10	6	3	-8.33
2009	10	6	4	-7.45
2009	10	6	5	-7.99
2009	10	6	6	-9.205
2009	10	6	7	-9.06
2009	10	6	8	-7.505
2009	10	6	9	-3.675
2009	10	6	10	-0.52
2009	10	6	11	-1.075
2009	10	6	12	0.005
2009	10	6	13	0.47
2009	10	6	14	0.59
2009	10	6	15	1.325
2009	10	6	16	1.63
2009	10	6	17	1.59
2009	10	6	18	-0.02
2009	10	6	19	-1.915
2009	10	6	20	-3.25
2009	10	6	21	-3.25
2009	10	6	22	-2.425
2009	10	6	23	-4.04
2009	10	7	0	-5.65
2009	10	7	1	-5.835
2009	10	7	2	-5.745
2009	10	7	3	-5.095
2009	10	7	4	-5.94
2009	10	7	5	-6.22
2009	10	7	6	-4.83
2009	10	7	7	-5.01
2009	10	7	8	-4.02
2009	10	7	9	1.03
2009	10	7	10	3.93
2009	10	7	11	4.6
2009	10	7	12	4.285
2009	10	7	13	5.385
2009	10	7	14	5.39
2009	10	7	15	5.855
2009	10	7	16	5.045
2009	10	7	17	3.88
2009	10	7	18	2.25
2009	10	7	19	-0.07
2009	10	7	20	-1.25
2009	10	7	21	-1.275
2009	10	7	22	-1.83
2009	10	7	23	-2.23
2009	10	8	0	-2.965
2009	10	8	1	-3.6
2009	10	8	2	-4.115
2009	10	8	3	-3.435
2009	10	8	4	-3.18
2009	10	8	5	-3.76
2009	10	8	6	-4.225
2009	10	8	7	-3.655
2009	10	8	8	-3.03
2009	10	8	9	-2.51
2009	10	8	10	-2.165
2009	10	8	11	0.25
2009	10	8	12	0.005
2009	10	8	13	0.1
2009	10	8	14	-0.37
2009	10	8	15	-0.09
2009	10	8	16	0.575
2009	10	8	17	-0.515
2009	10	8	18	-1.49
2009	10	8	19	-1.795
2009	10	8	20	-1.965
2009	10	8	21	-2.835
2009	10	8	22	-2.945
2009	10	8	23	-2.88
2009	10	9	0	-3.1
2009	10	9	1	-3.305
2009	10	9	2	-3.18
2009	10	9	3	-3.02
2009	10	9	4	-3.015
2009	10	9	5	-2.87
2009	10	9	6	-2.635
2009	10	9	7	-2.615
2009	10	9	8	-2.5
2009	10	9	9	-2.25
2009	10	9	10	-1.475
2009	10	9	11	-1.045
2009	10	9	12	-0.975
2009	10	9	13	-0.885
2009	10	9	14	-0.44
2009	10	9	15	0.04
2009	10	9	16	0.575
2009	10	9	17	0.585
2009	10	9	18	0.22
2009	10	9	19	-0.6
2009	10	9	20	-1.41
2009	10	9	21	-1.905
2009	10	9	22	-2.355
2009	10	9	23	-2.885
2009	10	10	0	-3.295
2009	10	10	1	-3.56
2009	10	10	2	-3.7
2009	10	10	3	-3.8
2009	10	10	4	-4.255
2009	10	10	5	-4.765
2009	10	10	6	-5.17
2009	10	10	7	-5.03
2009	10	10	8	-5.185
2009	10	10	9	-4.64
2009	10	10	10	-3.875
2009	10	10	11	-3.515
2009	10	10	12	-1.445
2009	10	10	13	-0.825
2009	10	10	14	-1.09
2009	10	10	15	-1.695
2009	10	10	16	-2.995
2009	10	10	17	-3.1
2009	10	10	18	-3.2
2009	10	10	19	-3.325
2009	10	10	20	-3.35
2009	10	10	21	-3.39
2009	10	10	22	-3.75
2009	10	10	23	-3.445
2009	10	11	0	-3.285
2009	10	11	1	-3.715
2009	10	11	2	-4.055
2009	10	11	3	-3.645
2009	10	11	4	-3.545
2009	10	11	5	-3.24
2009	10	11	6	-2.81
2009	10	11	7	-2.575
2009	10	11	8	-2.42
2009	10	11	9	-2.11
2009	10	11	10	-1.765
2009	10	11	11	-1.535
2009	10	11	12	-1.51
2009	10	11	13	-1.54
2009	10	11	14	-1.775
2009	10	11	15	-1.7
2009	10	11	16	-0.625
2009	10	11	17	-0.39
2009	10	11	18	-0.87
2009	10	11	19	-1.65
2009	10	11	20	-2.055
2009	10	11	21	-2.42
2009	10	11	22	-2.41
2009	10	11	23	-2.55
2009	10	12	0	-2.84
2009	10	12	1	-2.545
2009	10	12	2	-2.04
2009	10	12	3	-2.205
2009	10	12	4	-2.17
2009	10	12	5	-2.405
2009	10	12	6	-3.215
2009	10	12	7	-3.525
2009	10	12	8	-3.61
2009	10	12	9	0.655
2009	10	12	10	3.6
2009	10	12	11	5.785
2009	10	12	12	6.57
2009	10	12	13	6.995
2009	10	12	14	7.15
2009	10	12	15	7.53
2009	10	12	16	7.385
2009	10	12	17	5.8
2009	10	12	18	4.335
2009	10	12	19	4.11
2009	10	12	20	4.4
2009	10	12	21	4.24
2009	10	12	22	4.335
2009	10	12	23	4.73
2009	10	13	0	4.535
2009	10	13	1	2.89
2009	10	13	2	1.555
2009	10	13	3	0.325
2009	10	13	4	0.35
2009	10	13	5	0.845
2009	10	13	6	0.995
2009	10	13	7	0.935
2009	10	13	8	1.355
2009	10	13	9	1.905
2009	10	13	10	4.155
2009	10	13	11	4.245
2009	10	13	12	4.125
2009	10	13	13	6.345
2009	10	13	14	5.6
2009	10	13	15	5.915
2009	10	13	16	5.98
2009	10	13	17	5.43
2009	10	13	18	4.75
2009	10	13	19	4.135
2009	10	13	20	3.435
2009	10	13	21	1.83
2009	10	13	22	1.76
2009	10	13	23	2.32
2009	10	14	0	1.64
2009	10	14	1	0.425
2009	10	14	2	0.01
2009	10	14	3	-0.145
2009	10	14	4	-0.32
2009	10	14	5	-0.23
2009	10	14	6	-0.18
2009	10	14	7	-0.03
2009	10	14	8	0.285
2009	10	14	9	0.6
2009	10	14	10	1.02
2009	10	14	11	1.555
2009	10	14	12	2.43
2009	10	14	13	3
2009	10	14	14	4.035
2009	10	14	15	3.705
2009	10	14	16	3.68
2009	10	14	17	3.845
2009	10	14	18	3.64
2009	10	14	19	2.905
2009	10	14	20	3.01
2009	10	14	21	3.07
2009	10	14	22	3.265
2009	10	14	23	3.21
2009	10	15	0	2.86
2009	10	15	1	2.855
2009	10	15	2	2.865
2009	10	15	3	2.67
2009	10	15	4	2.83
2009	10	15	5	2.345
2009	10	15	6	1.865
2009	10	15	7	1.64
2009	10	15	8	1.73
2009	10	15	9	3.605
2009	10	15	10	3.61
2009	10	15	11	3.465
2009	10	15	12	3.61
2009	10	15	13	4.065
2009	10	15	14	4.53
2009	10	15	15	5.265
2009	10	15	16	5.195
2009	10	15	17	5.21
2009	10	15	18	4.105
2009	10	15	19	3.33
2009	10	15	20	3.12
2009	10	15	21	2.525
2009	10	15	22	1.895
2009	10	15	23	0.15
2009	10	16	0	1.09
2009	10	16	1	0
2009	10	16	2	-0.015
2009	10	16	3	-0.63
2009	10	16	4	0.365
2009	10	16	5	0.835
2009	10	16	6	-0.315
2009	10	16	7	-0.39
2009	10	16	8	-0.23
2009	10	16	9	4.315
2009	10	16	10	6.37
2009	10	16	11	6.895
2009	10	16	12	7.54
2009	10	16	13	8.86
2009	10	16	14	9.645
2009	10	16	15	9.965
2009	10	16	16	10.18
2009	10	16	17	9.68
2009	10	16	18	7.155
2009	10	16	19	4.065
2009	10	16	20	3.22
2009	10	16	21	3.015
2009	10	16	22	2.745
2009	10	16	23	2.37
2009	10	17	0	2.38
2009	10	17	1	2.035
2009	10	17	2	2.295
2009	10	17	3	1.67
2009	10	17	4	3.37
2009	10	17	5	4.295
2009	10	17	6	3.935
2009	10	17	7	3.145
2009	10	17	8	3.32
2009	10	17	9	8.21
2009	10	17	10	11.115
2009	10	17	11	11.675
2009	10	17	12	12.655
2009	10	17	13	13.19
2009	10	17	14	13.435
2009	10	17	15	13.86
2009	10	17	16	13.49
2009	10	17	17	12.665
2009	10	17	18	10.17
2009	10	17	19	7.065
2009	10	17	20	5.96
2009	10	17	21	5.635
2009	10	17	22	5.365
2009	10	17	23	5.86
2009	10	18	0	5.51
2009	10	18	1	6.28
2009	10	18	2	7.3
2009	10	18	3	6.65
2009	10	18	4	6.65
2009	10	18	5	6.48
2009	10	18	6	6.695
2009	10	18	7	5.76
2009	10	18	8	5.82
2009	10	18	9	10.15
2009	10	18	10	11.875
2009	10	18	11	13.14
2009	10	18	12	14.395
2009	10	18	13	14.8
2009	10	18	14	14.755
2009	10	18	15	14.34
2009	10	18	16	14.805
2009	10	18	17	13.355
2009	10	18	18	10.935
2009	10	18	19	8.645
2009	10	18	20	7.925
2009	10	18	21	8.335
2009	10	18	22	8.8
2009	10	18	23	9.5
2009	10	19	0	9.395
2009	10	19	1	9.405
2009	10	19	2	9.295
2009	10	19	3	9.275
2009	10	19	4	8.95
2009	10	19	5	8.11
2009	10	19	6	6.99
2009	10	19	7	5.58
2009	10	19	8	2.68
2009	10	19	9	3.73
2009	10	19	10	6.09
2009	10	19	11	8.08
2009	10	19	12	7.55
2009	10	19	13	8.205
2009	10	19	14	8.445
2009	10	19	15	7.735
2009	10	19	16	7.105
2009	10	19	17	3.555
2009	10	19	18	1.365
2009	10	19	19	1.605
2009	10	19	20	0.555
2009	10	19	21	-0.095
2009	10	19	22	-0.245
2009	10	19	23	-0.26
2009	10	20	0	-0.435
2009	10	20	1	-0.365
2009	10	20	2	-0.355
2009	10	20	3	-0.08
2009	10	20	4	-0.255
2009	10	20	5	-0.205
2009	10	20	6	-0.09
2009	10	20	7	-0.065
2009	10	20	8	-0.125
2009	10	20	9	-0.135
2009	10	20	10	0.01
2009	10	20	11	1.385
2009	10	20	12	1.325
2009	10	20	13	2.04
2009	10	20	14	1.44
2009	10	20	15	0.56
2009	10	20	16	1.59
2009	10	20	17	2
2009	10	20	18	0.745
2009	10	20	19	-0.065
2009	10	20	20	-1.02
2009	10	20	21	-1.85
2009	10	20	22	-2.13
2009	10	20	23	-2.685
2009	10	21	0	-2.695
2009	10	21	1	-2.875
2009	10	21	2	-2.955
2009	10	21	3	-3.25
2009	10	21	4	-3.665
2009	10	21	5	-3.755
2009	10	21	6	-3.6
2009	10	21	7	-3.76
2009	10	21	8	-3.7
2009	10	21	9	-0.905
2009	10	21	10	-0.065
2009	10	21	11	1.235
2009	10	21	12	1.45
2009	10	21	13	1.37
2009	10	21	14	1.02
2009	10	21	15	2.045
2009	10	21	16	3.05
2009	10	21	17	2.44
2009	10	21	18	0.715
2009	10	21	19	0.185
2009	10	21	20	-0.005
2009	10	21	21	-0.605
2009	10	21	22	-0.89
2009	10	21	23	-0.365
2009	10	22	0	-0.47
2009	10	22	1	-0.855
2009	10	22	2	-0.65
2009	10	22	3	-0.475
2009	10	22	4	-0.29
2009	10	22	5	-0.12
2009	10	22	6	-0.145
2009	10	22	7	-1.565
2009	10	22	8	-1.24
2009	10	22	9	-0.695
2009	10	22	10	0.885
2009	10	22	11	3.405
2009	10	22	12	3.905
2009	10	22	13	4.145
2009	10	22	14	5.08
2009	10	22	15	5.135
2009	10	22	16	4.29
2009	10	22	17	3.015
2009	10	22	18	1.875
2009	10	22	19	1.085
2009	10	22	20	0.55
2009	10	22	21	0.14
2009	10	22	22	-0.35
2009	10	22	23	-0.775
2009	10	23	0	-1.04
2009	10	23	1	-1.3
2009	10	23	2	-1.82
2009	10	23	3	-2.17
2009	10	23	4	-1.585
2009	10	23	5	-2.265
2009	10	23	6	-1.475
2009	10	23	7	-1.1
2009	10	23	8	-0.55
2009	10	23	9	-0.065
2009	10	23	10	0.42
2009	10	23	11	1.105
2009	10	23	12	1.775
2009	10	23	13	1.865
2009	10	23	14	1.84
2009	10	23	15	1.32
2009	10	23	16	1.39
2009	10	23	17	1.325
2009	10	23	18	1.255
2009	10	23	19	0.875
2009	10	23	20	1.505
2009	10	23	21	1.655
2009	10	23	22	0.38
2009	10	23	23	-0.1
2009	10	24	0	-0.275
2009	10	24	1	-0.385
2009	10	24	2	-0.22
2009	10	24	3	0.45
2009	10	24	4	0.43
2009	10	24	5	0.49
2009	10	24	6	0.57
2009	10	24	7	0.58
2009	10	24	8	0.53
2009	10	24	9	0.44
2009	10	24	10	0.31
2009	10	24	11	0.385
2009	10	24	12	0.665
2009	10	24	13	1.135
2009	10	24	14	0.99
2009	10	24	15	1.275
2009	10	24	16	0.67
2009	10	24	17	0.04
2009	10	24	18	-1.21
2009	10	24	19	-2.36
2009	10	24	20	-3.435
2009	10	24	21	-3.77
2009	10	24	22	-4.13
2009	10	24	23	-4.62
2009	10	25	0	-4.36
2009	10	25	1	-5.16
2009	10	25	2	-5.175
2009	10	25	3	-5.795
2009	10	25	4	-6.895
2009	10	25	5	-7.15
2009	10	25	6	-7.68
2009	10	25	7	-8.83
2009	10	25	8	-8.525
2009	10	25	9	-5.37
2009	10	25	10	-3.675
2009	10	25	11	-2.575
2009	10	25	12	-2.4
2009	10	25	13	-1.495
2009	10	25	14	-1.24
2009	10	25	15	-1.025
2009	10	25	16	-0.9
2009	10	25	17	-1.645
2009	10	25	18	-3.29
2009	10	25	19	-4.665
2009	10	25	20	-5.31
2009	10	25	21	-6.23
2009	10	25	22	-6.83
2009	10	25	23	-6.85
2009	10	26	0	-6.555
2009	10	26	1	-6.935
2009	10	26	2	-6.27
2009	10	26	3	-5.78
2009	10	26	4	-4.76
2009	10	26	5	-4.385
2009	10	26	6	-5.055
2009	10	26	7	-4.825
2009	10	26	8	-4.195
2009	10	26	9	-2.995
2009	10	26	10	-0.53
2009	10	26	11	0.425
2009	10	26	12	0.46
2009	10	26	13	1.77
2009	10	26	14	2.12
2009	10	26	15	1.37
2009	10	26	16	1.625
2009	10	26	17	0.675
2009	10	26	18	-0.295
2009	10	26	19	-0.265
2009	10	26	20	0.47
2009	10	26	21	0.575
2009	10	26	22	0.845
2009	10	26	23	1.185
2009	10	27	0	2.2
2009	10	27	1	1.26
2009	10	27	2	-1.705
2009	10	27	3	-3.45
2009	10	27	4	-4.61
2009	10	27	5	-5.7
2009	10	27	6	-7.2
2009	10	27	7	-7.61
2009	10	27	8	-7.88
2009	10	27	9	-8.115
2009	10	27	10	-8.325
2009	10	27	11	-8.22
2009	10	27	12	-6.61
2009	10	27	13	-5.275
2009	10	27	14	-5.45
2009	10	27	15	-5.67
2009	10	27	16	-7.43
2009	10	27	17	-8.115
2009	10	27	18	-9.05
2009	10	27	19	-9.905
2009	10	27	20	-9.425
2009	10	27	21	-9.425
2009	10	27	22	-9.975
2009	10	27	23	-10.41
2009	10	28	0	-10.37
2009	10	28	1	-10.525
2009	10	28	2	-10.585
2009	10	28	3	-10.59
2009	10	28	4	-10.185
2009	10	28	5	-10.37
2009	10	28	6	-10.9
2009	10	28	7	-10.375
2009	10	28	8	-10.3
2009	10	28	9	-9.47
2009	10	28	10	-7.345
2009	10	28	11	-4.955
2009	10	28	12	-4.905
2009	10	28	13	-4.81
2009	10	28	14	-3.835
2009	10	28	15	-3.385
2009	10	28	16	-4.11
2009	10	28	17	-4.87
2009	10	28	18	-6.115
2009	10	28	19	-6.84
2009	10	28	20	-7.425
2009	10	28	21	-7.925
2009	10	28	22	-8.435
2009	10	28	23	-8.58
2009	10	29	0	-8.355
2009	10	29	1	-8.895
2009	10	29	2	-9.32
2009	10	29	3	-10.21
2009	10	29	4	-11.555
2009	10	29	5	-10.74
2009	10	29	6	-9.74
2009	10	29	7	-11.12
2009	10	29	8	-11.795
2009	10	29	9	-8.96
2009	10	29	10	-8.105
2009	10	29	11	-6.325
2009	10	29	12	-5.97
2009	10	29	13	-5.05
2009	10	29	14	-4.475
2009	10	29	15	-5.55
2009	10	29	16	-6.345
2009	10	29	17	-7.165
2009	10	29	18	-8.095
2009	10	29	19	-8.82
2009	10	29	20	-9.12
2009	10	29	21	-9.48
2009	10	29	22	-9.46
2009	10	29	23	-9.425
2009	10	30	0	-9.385
2009	10	30	1	-9.26
2009	10	30	2	-8.82
2009	10	30	3	-8.485
2009	10	30	4	-8.135
2009	10	30	5	-7.27
2009	10	30	6	-6.12
2009	10	30	7	-5.78
2009	10	30	8	-4.615
2009	10	30	9	-3.995
2009	10	30	10	-4.02
2009	10	30	11	-4.47
2009	10	30	12	-3.84
2009	10	30	13	-3.655
2009	10	30	14	-3.445
2009	10	30	15	-2.9
2009	10	30	16	-2.355
2009	10	30	17	-2.185
2009	10	30	18	-2.095
2009	10	30	19	-1.985
2009	10	30	20	-1.8
2009	10	30	21	-1.595
2009	10	30	22	-1.53
2009	10	30	23	-1.515
2009	10	31	0	-1.49
2009	10	31	1	-1.565
2009	10	31	2	-1.435
2009	10	31	3	-1.435
2009	10	31	4	-1.68
2009	10	31	5	-1.955
2009	10	31	6	-2.365
2009	10	31	7	-2.435
2009	10	31	8	-2.37
2009	10	31	9	-1.365
2009	10	31	10	-0.055
2009	10	31	11	0.575
2009	10	31	12	1.5
2009	10	31	13	3.035
2009	10	31	14	3.68
2009	10	31	15	4.335
2009	10	31	16	4.95
2009	10	31	17	3.63
2009	10	31	18	1.775
2009	10	31	19	0.865
2009	10	31	20	0.36
2009	10	31	21	0.275
2009	10	31	22	0.995
2009	10	31	23	1.82
2009	11	1	0	1.785
2009	11	1	1	1.4
2009	11	1	2	1.36
2009	11	1	3	1.285
2009	11	1	4	1.6
2009	11	1	5	1.835
2009	11	1	6	1.875
2009	11	1	7	1.515
2009	11	1	8	1.73
2009	11	1	9	3.245
2009	11	1	10	4.875
2009	11	1	11	5.565
2009	11	1	12	6.04
2009	11	1	13	5.82
2009	11	1	14	5.32
2009	11	1	15	5.02
2009	11	1	16	4.055
2009	11	1	17	4.01
2009	11	1	18	3.235
2009	11	1	19	2.145
2009	11	1	20	1.935
2009	11	1	21	1.62
2009	11	1	22	1.66
2009	11	1	23	1.345
2009	11	2	0	1.35
2009	11	2	1	0.745
2009	11	2	2	0.8
2009	11	2	3	0.725
2009	11	2	4	0.695
2009	11	2	5	0.09
2009	11	2	6	0.1
2009	11	2	7	-0.44
2009	11	2	8	-0.665
2009	11	2	9	1.735
2009	11	2	10	4.885
2009	11	2	11	5.61
2009	11	2	12	6.485
2009	11	2	13	6.69
2009	11	2	14	6.055
2009	11	2	15	6.27
2009	11	2	16	5.845
2009	11	2	17	5.125
2009	11	2	18	3.245
2009	11	2	19	1.01
2009	11	2	20	0.41
2009	11	2	21	1.095
2009	11	2	22	0.325
2009	11	2	23	0.5
2009	11	3	0	0.305
2009	11	3	1	0.655
2009	11	3	2	1.325
2009	11	3	3	1.02
2009	11	3	4	1.255
2009	11	3	5	0.355
2009	11	3	6	0.56
2009	11	3	7	0.72
2009	11	3	8	0.96
2009	11	3	9	3.15
2009	11	3	10	5.19
2009	11	3	11	5.59
2009	11	3	12	7.01
2009	11	3	13	7.335
2009	11	3	14	7.925
2009	11	3	15	7.875
2009	11	3	16	7.895
2009	11	3	17	6.835
2009	11	3	18	4.98
2009	11	3	19	2.54
2009	11	3	20	0.655
2009	11	3	21	0.6
2009	11	3	22	0.4
2009	11	3	23	0.27
2009	11	4	0	0.49
2009	11	4	1	0.76
2009	11	4	2	0.82
2009	11	4	3	1.415
2009	11	4	4	3.575
2009	11	4	5	4.175
2009	11	4	6	1.61
2009	11	4	7	1.81
2009	11	4	8	1.805
2009	11	4	9	5.895
2009	11	4	10	10.93
2009	11	4	11	11.875
2009	11	4	12	12.64
2009	11	4	13	13.65
2009	11	4	14	14.125
2009	11	4	15	14.33
2009	11	4	16	13.455
2009	11	4	17	11.69
2009	11	4	18	8.375
2009	11	4	19	6.52
2009	11	4	20	6.475
2009	11	4	21	8.25
2009	11	4	22	8.96
2009	11	4	23	7.66
2009	11	5	0	7.7
2009	11	5	1	7.52
2009	11	5	2	7.625
2009	11	5	3	7.815
2009	11	5	4	6.98
2009	11	5	5	4.965
2009	11	5	6	3.055
2009	11	5	7	2.155
2009	11	5	8	4.905
2009	11	5	9	7.49
2009	11	5	10	9.84
2009	11	5	11	11.135
2009	11	5	12	12.03
2009	11	5	13	12.36
2009	11	5	14	11.785
2009	11	5	15	12.515
2009	11	5	16	10.92
2009	11	5	17	10.01
2009	11	5	18	8.255
2009	11	5	19	7.295
2009	11	5	20	6.835
2009	11	5	21	7.165
2009	11	5	22	7.89
2009	11	5	23	8.21
2009	11	6	0	7.47
2009	11	6	1	6.67
2009	11	6	2	6.075
2009	11	6	3	6.055
2009	11	6	4	5.65
2009	11	6	5	5.05
2009	11	6	6	4.79
2009	11	6	7	4.53
2009	11	6	8	4.405
2009	11	6	9	4.635
2009	11	6	10	6.24
2009	11	6	11	6.61
2009	11	6	12	6.805
2009	11	6	13	7.015
2009	11	6	14	6.83
2009	11	6	15	6.02
2009	11	6	16	4.875
2009	11	6	17	4.105
2009	11	6	18	3.2
2009	11	6	19	2.305
2009	11	6	20	2.36
2009	11	6	21	2.155
2009	11	6	22	1.6
2009	11	6	23	1.145
2009	11	7	0	0.875
2009	11	7	1	0.415
2009	11	7	2	-0.01
2009	11	7	3	-0.35
2009	11	7	4	-0.21
2009	11	7	5	-0.37
2009	11	7	6	-0.445
2009	11	7	7	-0.4
2009	11	7	8	-0.04
2009	11	7	9	0.475
2009	11	7	10	2.315
2009	11	7	11	3.425
2009	11	7	12	4.885
2009	11	7	13	5.01
2009	11	7	14	3.305
2009	11	7	15	2.65
2009	11	7	16	1.91
2009	11	7	17	2.11
2009	11	7	18	1.01
2009	11	7	19	-0.785
2009	11	7	20	-2.23
2009	11	7	21	-2.46
2009	11	7	22	-2.97
2009	11	7	23	-3.2
2009	11	8	0	-2.71
2009	11	8	1	-2.51
2009	11	8	2	-2.93
2009	11	8	3	-3.775
2009	11	8	4	-4.095
2009	11	8	5	-4.535
2009	11	8	6	-4.84
2009	11	8	7	-6.07
2009	11	8	8	-6.715
2009	11	8	9	-3.515
2009	11	8	10	-0.39
2009	11	8	11	-0.05
2009	11	8	12	-0.225
2009	11	8	13	0.32
2009	11	8	14	0.97
2009	11	8	15	1.155
2009	11	8	16	0.89
2009	11	8	17	0.04
2009	11	8	18	-2.045
2009	11	8	19	-3.91
2009	11	8	20	-4.535
2009	11	8	21	-4.6
2009	11	8	22	-5.05
2009	11	8	23	-5.16
2009	11	9	0	-4.72
2009	11	9	1	-4.505
2009	11	9	2	-5.255
2009	11	9	3	-6.435
2009	11	9	4	-6.42
2009	11	9	5	-5.605
2009	11	9	6	-5.01
2009	11	9	7	-5.03
2009	11	9	8	-4.77
2009	11	9	9	-2.195
2009	11	9	10	2.48
2009	11	9	11	4.08
2009	11	9	12	5.16
2009	11	9	13	5.565
2009	11	9	14	5.865
2009	11	9	15	6.11
2009	11	9	16	5.7
2009	11	9	17	4.06
2009	11	9	18	1.125
2009	11	9	19	0.435
2009	11	9	20	1.28
2009	11	9	21	0.965
2009	11	9	22	0.3
2009	11	9	23	1.215
2009	11	10	0	0.53
2009	11	10	1	0.51
2009	11	10	2	1.36
2009	11	10	3	0.055
2009	11	10	4	-0.23
2009	11	10	5	-0.62
2009	11	10	6	0
2009	11	10	7	0.895
2009	11	10	8	0.905
2009	11	10	9	1.045
2009	11	10	10	2.225
2009	11	10	11	3.185
2009	11	10	12	4.6
2009	11	10	13	4.88
2009	11	10	14	5.415
2009	11	10	15	4.655
2009	11	10	16	4.425
2009	11	10	17	3.8
2009	11	10	18	1.905
2009	11	10	19	-0.445
2009	11	10	20	-1.38
2009	11	10	21	-1.93
2009	11	10	22	-1.92
2009	11	10	23	0.985
2009	11	11	0	2.22
2009	11	11	1	2.435
2009	11	11	2	1.735
2009	11	11	3	1.81
2009	11	11	4	2.32
2009	11	11	5	2.415
2009	11	11	6	1.915
2009	11	11	7	0.91
2009	11	11	8	2.285
2009	11	11	9	2.85
2009	11	11	10	5.575
2009	11	11	11	7.23
2009	11	11	12	8.69
2009	11	11	13	8.46
2009	11	11	14	7.6
2009	11	11	15	6.61
2009	11	11	16	6.31
2009	11	11	17	6.02
2009	11	11	18	5.235
2009	11	11	19	4.925
2009	11	11	20	4.94
2009	11	11	21	4.37
2009	11	11	22	3.765
2009	11	11	23	5.105
2009	11	12	0	5.15
2009	11	12	1	4.895
2009	11	12	2	4.455
2009	11	12	3	3.955
2009	11	12	4	3.905
2009	11	12	5	3.905
2009	11	12	6	3.665
2009	11	12	7	3.23
2009	11	12	8	2.34
2009	11	12	9	2.375
2009	11	12	10	2.05
2009	11	12	11	0.97
2009	11	12	12	0.635
2009	11	12	13	-1.855
2009	11	12	14	-2.95
2009	11	12	15	-3.085
2009	11	12	16	-3.63
2009	11	12	17	-4.23
2009	11	12	18	-5.015
2009	11	12	19	-5.825
2009	11	12	20	-6.425
2009	11	12	21	-7.33
2009	11	12	22	-8.405
2009	11	12	23	-8.91
2009	11	13	0	-8.615
2009	11	13	1	-9.645
2009	11	13	2	-10.04
2009	11	13	3	-10.88
2009	11	13	4	-11.45
